whereFound,filePath,line,rawSrc,resolvedPublicPath,exists,caseMismatch,probableMatch,notes
"code","scripts/normalized-paths.json",1216,"/images/wines/rose-domeni.png","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rose-domeni.png",true,false,"",""
"code","scripts/normalized-paths.json",1219,"/page/nos-cuvee-ok/gamme-domeni/page-cuvee-domeni-rose/ROSE DOMENI.svg","/Users/danyvassily/dev /chateauxlastversion/public/page/nos-cuvee-ok/gamme-domeni/page-cuvee-domeni-rose/ROSE DOMENI.svg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme Domeni/Page Cuvée domeni Rosé/ROSE DOMENI.svg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1220,"/images/wines/rose-domeni.svg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rose-domeni.svg",true,false,"",""
"code","scripts/normalized-paths.json",1235,"public/photos-web-lastours/bouteilles-1/indivuelles/CLAIRE DE LUNE.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/CLAIRE DE LUNE.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/CLAIRE DE LUNE.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1236,"public/photos-web-lastours/bouteilles-1/indivuelles/claire-de-lune.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/claire-de-lune.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/claire-de-lune.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1239,"/photos-web-lastours/bouteilles-1/toutes-gammes/Ordre dégustation.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/bouteilles-1/toutes-gammes/Ordre dégustation.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/toutes-gammes/Ordre dégustation.jpg","Correspondance approximative trouvée"
"code","scripts/normalized-paths.json",1240,"/photos-web-lastours/bouteilles-1/toutes-gammes/ordre-degustation.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/bouteilles-1/toutes-gammes/ordre-degustation.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/ordre-degustation.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1243,"/photos-web-lastours/oenotourisme-gv-1/salle-reception-1/(REGARTS).jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/oenotourisme-gv-1/salle-reception-1/(REGARTS).jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/OENOTOURISME-GV/Salle-reception/(REGARTS).jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1244,"/photos-web-lastours/oenotourisme-gv-1/salle-reception-1/regarts.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/oenotourisme-gv-1/salle-reception-1/regarts.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/regarts.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1247,"public/photos-web-lastours/photos-general-1/rose-terrasse-lastours.JPG","public/photos-web-lastours/photos-general-1/rose-terrasse-lastours.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rose-terrasse-lastours-1.jpg","Correspondance approximative trouvée"
"code","scripts/normalized-paths.json",1248,"public/photos-web-lastours/photos-general-1/rose-terrasse-lastours-1.jpg","public/photos-web-lastours/photos-general-1/rose-terrasse-lastours-1.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rose-terrasse-lastours-1.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1251,"/page/nos-cuvee-ok/gamme-opus/page-cuvee-opus-blanc/BLANC_OPUS_sf.png","/Users/danyvassily/dev /chateauxlastversion/public/page/nos-cuvee-ok/gamme-opus/page-cuvee-opus-blanc/BLANC_OPUS_sf.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme Opus/Page Cuvée Opus Blanc/BLANC_OPUS_sf.png","Différence de casse détectée"
"code","scripts/normalized-paths.json",1252,"/images/wines/blanc-opus-sf.png","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/blanc-opus-sf.png",true,false,"",""
"code","scripts/normalized-paths.json",1255,"/page/nos-cuvee-ok/gamme-opus/page-cuvee-opus-rouge/ROUGE_OPUS_sf.png","/Users/danyvassily/dev /chateauxlastversion/public/page/nos-cuvee-ok/gamme-opus/page-cuvee-opus-rouge/ROUGE_OPUS_sf.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme Opus/Page Cuvée Opus Rouge/ROUGE_OPUS_sf.png","Différence de casse détectée"
"code","scripts/normalized-paths.json",1256,"/images/wines/rouge-opus-sf.png","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rouge-opus-sf.png",true,false,"",""
"code","scripts/normalized-paths.json",1259,"public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.jpg","public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/BLANC PERLE.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1260,"public/images/wines/blanc-perle.jpg","public/images/wines/blanc-perle.jpg",true,false,"",""
"code","scripts/normalized-paths.json",1263,"public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.png","public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme perlé/Page cuvée Perlé/BLANC PERLE.png","Différence de casse détectée"
"code","scripts/normalized-paths.json",1264,"public/images/wines/blanc-perle.png","public/images/wines/blanc-perle.png",true,false,"",""
"code","scripts/normalized-paths.json",1267,"public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.svg","public/page/nos-cuvee-ok/gamme-perle/page-cuvee-perle/BLANC PERLE.svg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme perlé/Page cuvée Perlé/BLANC PERLE.svg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1268,"public/images/wines/blanc-perle.svg","public/images/wines/blanc-perle.svg",true,false,"",""
"code","scripts/normalized-paths.json",1271,"/page/notre-histoire-ok/allée-platanes-feuilles-automne-campagne.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/notre-histoire-ok/allée-platanes-feuilles-automne-campagne.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Notre histoire - ok/allée-platanes-feuilles-automne-campagne.jpg","Correspondance approximative trouvée"
"code","scripts/normalized-paths.json",1272,"/images/estate/allee-platanes-feuilles-automne-campagne.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/estate/allee-platanes-feuilles-automne-campagne.jpg",true,false,"",""
"code","scripts/normalized-paths.json",1279,"public/photos-web-lastours/bouteilles-1/indivuelles/POUSSIN BLANC.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/POUSSIN BLANC.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/POUSSIN BLANC.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1280,"public/photos-web-lastours/bouteilles-1/indivuelles/poussin-blanc.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/poussin-blanc.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-blanc.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1287,"/photos-web-lastours/photos-general-1/pour page d_accueil chateau.JPG","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/photos-general-1/pour page d_accueil chateau.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/estate/pour-page-d-accueil-chateau.jpg","Correspondance approximative trouvée"
"code","scripts/normalized-paths.json",1288,"/photos-web-lastours/photos-general-1/pour-page-d-accueil-chateau.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/photos-general-1/pour-page-d-accueil-chateau.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/estate/pour-page-d-accueil-chateau.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1291,"public/photos-web-lastours/vinification-1/barriques et barboteurs.jpg","public/photos-web-lastours/vinification-1/barriques et barboteurs.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1292,"public/photos-web-lastours/vinification-1/barriques-et-barboteurs.jpg","public/photos-web-lastours/vinification-1/barriques-et-barboteurs.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/production/barriques-et-barboteurs.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1323,"public/photos-web-lastours/bouteilles-1/indivuelles/BLANC DOMENI.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/BLANC DOMENI.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/BLANC DOMENI.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1324,"public/photos-web-lastours/bouteilles-1/indivuelles/blanc-domeni.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/blanc-domeni.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/blanc-domeni.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1327,"public/photos-web-lastours/bouteilles-1/indivuelles/POUSSIN ROSE.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/POUSSIN ROSE.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/POUSSIN ROSE.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1328,"public/photos-web-lastours/bouteilles-1/indivuelles/poussin-rose.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/poussin-rose.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-rose.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1331,"public/photos-web-lastours/bouteilles-1/indivuelles/ROUGE DOMENI.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/ROUGE DOMENI.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/ROUGE DOMENI.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1332,"public/photos-web-lastours/bouteilles-1/indivuelles/rouge-domeni.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/rouge-domeni.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rouge-domeni.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1335,"/photos-web-lastours/bouteilles-1/par-gamme/Gamme Confidentielle.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/bouteilles-1/par-gamme/Gamme Confidentielle.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/par-gamme/Gamme Confidentielle.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1336,"/photos-web-lastours/bouteilles-1/par-gamme/images/wines/gamme-confidentielle.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/bouteilles-1/par-gamme/images/wines/gamme-confidentielle.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/gamme-confidentielle.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1339,"public/photos-web-lastours/oenotourisme-gv-1/tente-1/Tente 2 (1).jpg","public/photos-web-lastours/oenotourisme-gv-1/tente-1/Tente 2 (1).jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/OENOTOURISME-GV/Tente/Tente 2 (1).jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1340,"public/photos-web-lastours/oenotourisme-gv-1/tente-1/tente-2-1.jpg","public/photos-web-lastours/oenotourisme-gv-1/tente-1/tente-2-1.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/tente-2-1.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1347,"public/photos-web-lastours/vignes-1/Copie de pied-plante-braucol.JPG","public/photos-web-lastours/vignes-1/Copie de pied-plante-braucol.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/copie-de-pied-plante-braucol.jpg","Correspondance approximative trouvée"
"code","scripts/normalized-paths.json",1348,"public/photos-web-lastours/vignes-1/copie-de-pied-plante-braucol.jpg","public/photos-web-lastours/vignes-1/copie-de-pied-plante-braucol.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/copie-de-pied-plante-braucol.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1351,"/photos-web-lastours/vignes-1/Copie de tracteur-champs-lastours .jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/vignes-1/Copie de tracteur-champs-lastours .jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/Copie de tracteur-champs-lastours .jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1352,"/photos-web-lastours/vignes-1/copie-de-tracteur-champs-lastours.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/vignes-1/copie-de-tracteur-champs-lastours.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/copie-de-tracteur-champs-lastours.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1371,"public/photos-web-lastours/bouteilles-1/indivuelles/BLANC PERLE.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/BLANC PERLE.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/BLANC PERLE.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1372,"public/photos-web-lastours/bouteilles-1/indivuelles/blanc-perle.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/blanc-perle.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/blanc-perle.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1375,"public/photos-web-lastours/bouteilles-1/indivuelles/ROSE DOMENI.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/ROSE DOMENI.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/ROSE DOMENI.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1376,"public/photos-web-lastours/bouteilles-1/indivuelles/rose-domeni.jpg","public/photos-web-lastours/bouteilles-1/indivuelles/rose-domeni.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/rose-domeni.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1379,"public/photos-web-lastours/bouteilles-1/par-gamme/Gamme M‚thode.jpg","public/photos-web-lastours/bouteilles-1/par-gamme/Gamme M‚thode.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/par-gamme/Gamme M‚thode.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1380,"public/photos-web-lastours/bouteilles-1/par-gamme/gamme-m-thode.jpg","public/photos-web-lastours/bouteilles-1/par-gamme/gamme-m-thode.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/gamme-m-thode.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1383,"public/photos-web-lastours/bouteilles-1/par-gamme/Gamme Poussin.jpg","public/photos-web-lastours/bouteilles-1/par-gamme/Gamme Poussin.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/par-gamme/Gamme Poussin.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1384,"public/photos-web-lastours/bouteilles-1/par-gamme/images/wines/gamme-poussin.jpg","public/photos-web-lastours/bouteilles-1/par-gamme/images/wines/gamme-poussin.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/gamme-poussin.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1387,"/photos-web-lastours/pigeonnier-1/pigeonnier-restaure/ODT-F-004.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/pigeonnier-1/pigeonnier-restaure/ODT-F-004.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/PIGEONNIER/Pigeonnier restauré/ODT-F-004.jpg","Différence de casse détectée"
"code","scripts/normalized-paths.json",1388,"/photos-web-lastours/pigeonnier-1/pigeonnier-restaure/odt-f-004-1.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos-web-lastours/pigeonnier-1/pigeonnier-restaure/odt-f-004-1.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/odt-f-004-1.jpg","Différence de casse détectée"
